match_id,season_id,season,date,home_team,away_team,home_goals,away_goals,has_data,home_possession_pct,away_possession_pct,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_blocked_shots,away_blocked_shots,home_big_chances,away_big_chances,home_chances_created,away_chances_created,home_xg_api,away_xg_api,home_passes,away_passes,home_pass_accuracy_pct,away_pass_accuracy_pct,home_corners,away_corners,home_crosses,away_crosses,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_offsides,away_offsides,home_saves,away_saves,home_clearances,away_clearances,home_duels_won,away_duels_won,home_tackles,away_tackles,home_tackles_successful,away_tackles_successful,home_key_passes,away_key_passes,home_penalty_goals,away_penalty_goals,home_own_goals,away_own_goals,home_touches_opp_box,away_touches_opp_box,home_aerial_duels_won_pct,away_aerial_duels_won_pct,home_counter_attacks,away_counter_attacks,home_goals,away_goals,home_xg_calc,away_xg_calc
cpl::Football_Match::f84721b6a9244f87bae34445bf7807ee,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-08-17,Atlético,Wanderers,3,2,1,45,55,10,13,5,5,7,7,3,6,0,3,2,1,9,10,0,0,388,489,85,85,4,1,17,7,7,14,3,2,0,0,1,1,3,2,33,11,54,41,21,17,10,10,9,10,0,1,0,0,0,0,0,0,3,0,3,2,1.18,1.27
cpl::Football_Match::f84721b6a9244f87bae34445bf7807ee,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-08-17,Atlético,Wanderers,3,2,1,45,55,10,13,5,5,7,7,3,6,0,3,2,1,9,10,0,0,388,489,85,85,4,1,17,7,7,14,3,2,0,0,1,1,3,2,33,11,54,41,21,17,10,10,9,10,0,1,0,0,0,0,0,0,3,0,3,2,1.18,1.27
cpl::Football_Match::3b0f0f2d7e9d46b8a013581189f1500e,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-08-20,Wanderers,Pacific,1,0,1,55,45,18,8,4,1,12,4,6,4,3,5,2,0,14,5,0,0,445,369,83,79,9,2,23,7,6,10,2,4,0,1,1,0,1,3,13,22,55,38,19,16,9,12,14,5,0,0,0,0,0,0,0,0,0,0,1,0,1.82,0.65
cpl::Football_Match::3b0f0f2d7e9d46b8a013581189f1500e,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-08-20,Wanderers,Pacific,1,0,1,55,45,18,8,4,1,12,4,6,4,3,5,2,0,14,5,0,0,445,369,83,79,9,2,23,7,6,10,2,4,0,1,1,0,1,3,13,22,55,38,19,16,9,12,14,5,0,0,0,0,0,0,0,0,0,0,1,0,1.82,0.65
cpl::Football_Match::bd667aa1386146dea2d0b2e1183f316a,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-08-20,Forge,Inter Toronto,1,3,1,60,40,10,8,3,6,6,4,4,4,2,1,1,1,9,7,0,0,510,349,85,81,3,2,16,8,12,12,3,3,0,0,2,4,3,2,5,18,54,53,25,23,14,17,9,7,0,0,0,0,0,0,0,0,0,0,1,3,0.99,0.9
cpl::Football_Match::bd667aa1386146dea2d0b2e1183f316a,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-08-20,Forge,Inter Toronto,1,3,1,60,40,10,8,3,6,6,4,4,4,2,1,1,1,9,7,0,0,510,349,85,81,3,2,16,8,12,12,3,3,0,0,2,4,3,2,5,18,54,53,25,23,14,17,9,7,0,0,0,0,0,0,0,0,0,0,1,3,0.99,0.9
cpl::Football_Match::2abc7ecb314446e7a1d979d8e2db2576,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-08-21,Valour,Edmonton,1,1,1,63,37,17,10,4,3,13,4,4,6,6,2,1,2,15,8,0,0,462,262,83,74,11,10,28,21,16,8,3,1,0,0,0,2,2,3,21,25,32,53,12,14,8,8,15,8,0,0,0,0,0,0,0,0,0,0,1,1,1.88,0.81
cpl::Football_Match::2abc7ecb314446e7a1d979d8e2db2576,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-08-21,Valour,Edmonton,1,1,1,63,37,17,10,4,3,13,4,4,6,6,2,1,2,15,8,0,0,462,262,83,74,11,10,28,21,16,8,3,1,0,0,0,2,2,3,21,25,32,53,12,14,8,8,15,8,0,0,0,0,0,0,0,0,0,0,1,1,1.88,0.81
cpl::Football_Match::5ad15937c09349379334e5736fe7e3ba,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-08-21,Cavalry,Atlético,0,3,1,75,25,23,7,5,3,16,6,7,1,7,0,0,5,18,6,0,0,629,210,90,68,8,1,28,5,11,10,2,2,0,0,1,1,0,5,2,26,48,36,7,16,6,13,18,6,0,0,0,0,0,0,0,0,0,3,0,3,2.38,0.9
cpl::Football_Match::5ad15937c09349379334e5736fe7e3ba,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-08-21,Cavalry,Atlético,0,3,1,75,25,23,7,5,3,16,6,7,1,7,0,0,5,18,6,0,0,629,210,90,68,8,1,28,5,11,10,2,2,0,0,1,1,0,5,2,26,48,36,7,16,6,13,18,6,0,0,0,0,0,0,0,0,0,3,0,3,2.38,0.9
cpl::Football_Match::accee8bb6e684ff7819023cd18e3bad7,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-08-27,Cavalry,Inter Toronto,1,0,1,54,46,7,10,3,2,4,5,3,5,0,0,2,2,5,10,0,0,437,372,82,76,3,2,16,15,17,12,4,1,0,0,2,1,2,2,21,13,45,50,15,16,10,12,5,10,0,0,0,0,0,0,0,0,0,0,1,0,0.72,0.85
cpl::Football_Match::accee8bb6e684ff7819023cd18e3bad7,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-08-27,Cavalry,Inter Toronto,1,0,1,54,46,7,10,3,2,4,5,3,5,0,0,2,2,5,10,0,0,437,372,82,76,3,2,16,15,17,12,4,1,0,0,2,1,2,2,21,13,45,50,15,16,10,12,5,10,0,0,0,0,0,0,0,0,0,0,1,0,0.72,0.85
cpl::Football_Match::abaa4902dbb6447892d0da686c9634d5,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-08-27,Atlético,Forge,0,0,1,42,58,9,7,2,1,5,3,4,4,4,2,0,0,4,5,0,0,370,532,86,88,6,7,20,15,11,11,2,1,0,0,2,1,1,2,21,18,40,44,23,17,10,11,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.53
cpl::Football_Match::abaa4902dbb6447892d0da686c9634d5,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-08-27,Atlético,Forge,0,0,1,42,58,9,7,2,1,5,3,4,4,4,2,0,0,4,5,0,0,370,532,86,88,6,7,20,15,11,11,2,1,0,0,2,1,1,2,21,18,40,44,23,17,10,11,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.53
cpl::Football_Match::4a02140a3073493e856ed24a7d1c979f,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-08-28,Valour,Pacific,1,0,1,49,51,14,5,7,0,11,3,3,2,1,4,2,0,8,4,0,0,370,400,73,76,7,4,24,14,12,12,3,1,0,0,1,2,0,6,14,30,49,52,14,13,8,9,8,4,0,0,0,0,0,0,0,0,0,1,1,0,1.76,0.42
cpl::Football_Match::4a02140a3073493e856ed24a7d1c979f,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-08-28,Valour,Pacific,1,0,1,49,51,14,5,7,0,11,3,3,2,1,4,2,0,8,4,0,0,370,400,73,76,7,4,24,14,12,12,3,1,0,0,1,2,0,6,14,30,49,52,14,13,8,9,8,4,0,0,0,0,0,0,0,0,0,1,1,0,1.76,0.42
cpl::Football_Match::c2ec3158956b49a0a14bde4190b7bff4,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-08-28,Edmonton,Wanderers,3,2,1,47,53,10,6,7,3,4,4,6,2,2,0,3,2,3,5,0,0,419,485,82,84,6,1,18,11,8,11,3,0,0,0,2,2,2,4,12,19,41,32,19,14,12,10,3,5,0,1,1,0,0,0,0,0,0,0,3,2,1.01,0.69
cpl::Football_Match::c2ec3158956b49a0a14bde4190b7bff4,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-08-28,Edmonton,Wanderers,3,2,1,47,53,10,6,7,3,4,4,6,2,2,0,3,2,3,5,0,0,419,485,82,84,6,1,18,11,8,11,3,0,0,0,2,2,2,4,12,19,41,32,19,14,12,10,3,5,0,1,1,0,0,0,0,0,0,0,3,2,1.01,0.69
cpl::Football_Match::3e8f333369754a7596ca71129f995da4,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-08-31,Valour,Forge,1,0,1,39,61,6,6,1,2,3,3,3,3,0,1,2,0,5,4,0,0,306,459,68,78,0,4,5,15,19,12,3,7,1,0,1,3,1,0,19,5,70,54,31,18,21,11,5,4,0,0,0,0,0,0,0,0,1,0,1,0,0.5,0.55
cpl::Football_Match::3e8f333369754a7596ca71129f995da4,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-08-31,Valour,Forge,1,0,1,39,61,6,6,1,2,3,3,3,3,0,1,2,0,5,4,0,0,306,459,68,78,0,4,5,15,19,12,3,7,1,0,1,3,1,0,19,5,70,54,31,18,21,11,5,4,0,0,0,0,0,0,0,0,1,0,1,0,0.5,0.55
cpl::Football_Match::45837fcc75e04a7e8cf3e262e1381ff0,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-09-02,Atlético,Edmonton,0,0,1,55,45,6,3,1,0,3,0,3,3,3,0,0,0,5,2,0,0,474,388,86,83,10,2,17,7,10,15,3,4,0,0,3,5,0,1,10,22,50,44,16,20,12,11,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.09
cpl::Football_Match::45837fcc75e04a7e8cf3e262e1381ff0,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-09-02,Atlético,Edmonton,0,0,1,55,45,6,3,1,0,3,0,3,3,3,0,0,0,5,2,0,0,474,388,86,83,10,2,17,7,10,15,3,4,0,0,3,5,0,1,10,22,50,44,16,20,12,11,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.09
cpl::Football_Match::83c6f8459fce413e826e656a6eb638e1,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-09-03,Pacific,Inter Toronto,1,3,1,52,48,12,19,5,10,5,17,7,2,3,6,1,6,11,12,0,0,477,439,84,85,3,3,15,14,13,9,0,1,0,0,1,2,6,4,15,18,50,55,19,20,10,15,11,12,0,0,0,0,0,0,0,0,0,3,1,3,1.06,2.6
cpl::Football_Match::83c6f8459fce413e826e656a6eb638e1,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-09-03,Pacific,Inter Toronto,1,3,1,52,48,12,19,5,10,5,17,7,2,3,6,1,6,11,12,0,0,477,439,84,85,3,3,15,14,13,9,0,1,0,0,1,2,6,4,15,18,50,55,19,20,10,15,11,12,0,0,0,0,0,0,0,0,0,3,1,3,1.06,2.6
cpl::Football_Match::3482026224574442a12b378d6de249a7,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-09-04,Valour,Forge,1,0,1,47,53,11,9,5,0,7,2,4,7,3,3,1,1,8,6,0,0,338,378,77,78,4,3,15,12,23,16,3,3,1,0,0,0,0,4,15,13,53,48,20,11,15,8,8,6,0,0,0,0,0,0,0,0,0,0,1,0,1.21,0.45
cpl::Football_Match::3482026224574442a12b378d6de249a7,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-09-04,Valour,Forge,1,0,1,47,53,11,9,5,0,7,2,4,7,3,3,1,1,8,6,0,0,338,378,77,78,4,3,15,12,23,16,3,3,1,0,0,0,0,4,15,13,53,48,20,11,15,8,8,6,0,0,0,0,0,0,0,0,0,0,1,0,1.21,0.45
cpl::Football_Match::565ce93b92bf4da798695f68623e859b,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-09-05,Wanderers,Cavalry,0,0,1,41,59,6,13,2,5,6,9,0,4,1,4,3,1,4,10,0,0,339,479,79,85,2,7,12,29,17,11,2,3,0,0,3,1,5,2,29,10,49,42,23,13,17,6,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0.82,1.45
cpl::Football_Match::565ce93b92bf4da798695f68623e859b,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-09-05,Wanderers,Cavalry,0,0,1,41,59,6,13,2,5,6,9,0,4,1,4,3,1,4,10,0,0,339,479,79,85,2,7,12,29,17,11,2,3,0,0,3,1,5,2,29,10,49,42,23,13,17,6,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0.82,1.45
cpl::Football_Match::3f17f9f1a104401cbecdd436dcf24dac,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-09-09,Inter Toronto,Edmonton,3,1,1,51,49,15,12,10,4,13,7,2,5,2,3,5,3,12,11,0,0,444,411,87,85,3,4,13,20,13,14,2,2,0,0,3,0,2,6,16,14,43,56,15,24,13,17,12,11,1,0,0,0,0,0,0,0,0,0,3,1,2.12,1.19
cpl::Football_Match::3f17f9f1a104401cbecdd436dcf24dac,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-09-09,Inter Toronto,Edmonton,3,1,1,51,49,15,12,10,4,13,7,2,5,2,3,5,3,12,11,0,0,444,411,87,85,3,4,13,20,13,14,2,2,0,0,3,0,2,6,16,14,43,56,15,24,13,17,12,11,1,0,0,0,0,0,0,0,0,0,3,1,2.12,1.19
cpl::Football_Match::322bf8d437cc4a7493feb29d8b407c4c,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-09-10,Wanderers,Valour,1,0,1,43,57,13,7,5,1,8,3,5,4,4,3,2,1,10,5,0,0,389,513,76,83,7,2,13,14,11,7,3,0,0,0,1,1,1,4,13,11,53,41,20,17,13,12,10,5,1,0,0,0,0,0,0,0,2,0,1,0,1.36,0.53
cpl::Football_Match::322bf8d437cc4a7493feb29d8b407c4c,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-09-10,Wanderers,Valour,1,0,1,43,57,13,7,5,1,8,3,5,4,4,3,2,1,10,5,0,0,389,513,76,83,7,2,13,14,11,7,3,0,0,0,1,1,1,4,13,11,53,41,20,17,13,12,10,5,1,0,0,0,0,0,0,0,2,0,1,0,1.36,0.53
cpl::Football_Match::0290d811b84f4d889fba06354ebbb2dd,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-09-10,Forge,Cavalry,2,1,1,47,53,9,11,3,4,5,7,4,4,1,3,2,1,6,7,0,0,332,368,81,81,1,8,4,21,13,12,3,1,1,2,1,4,3,1,27,7,39,39,10,13,4,8,6,7,0,0,0,0,0,0,0,0,0,0,2,1,0.87,1.16
cpl::Football_Match::0290d811b84f4d889fba06354ebbb2dd,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-09-10,Forge,Cavalry,2,1,1,47,53,9,11,3,4,5,7,4,4,1,3,2,1,6,7,0,0,332,368,81,81,1,8,4,21,13,12,3,1,1,2,1,4,3,1,27,7,39,39,10,13,4,8,6,7,0,0,0,0,0,0,0,0,0,0,2,1,0.87,1.16
cpl::Football_Match::687c0f7170b548d0848dc37b3862784c,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-09-11,Pacific,Atlético,1,1,1,53,47,10,7,5,1,3,5,7,2,2,2,0,1,5,5,0,0,456,417,88,84,6,4,29,14,21,15,3,2,0,0,0,0,0,4,9,24,49,54,16,12,11,7,5,5,0,1,0,0,0,0,0,0,0,0,1,1,0.82,0.71
cpl::Football_Match::687c0f7170b548d0848dc37b3862784c,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-09-11,Pacific,Atlético,1,1,1,53,47,10,7,5,1,3,5,7,2,2,2,0,1,5,5,0,0,456,417,88,84,6,4,29,14,21,15,3,2,0,0,0,0,0,4,9,24,49,54,16,12,11,7,5,5,0,1,0,0,0,0,0,0,0,0,1,1,0.82,0.71
cpl::Football_Match::87f495fe23f2416cb205f930ed5f4f4c,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-09-16,Inter Toronto,Wanderers,0,0,1,56,44,10,9,1,3,6,5,4,4,3,4,0,2,5,7,0,0,502,421,85,77,8,1,28,3,8,12,2,4,0,0,1,0,3,1,5,37,46,52,13,28,9,17,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.87
cpl::Football_Match::87f495fe23f2416cb205f930ed5f4f4c,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-09-16,Inter Toronto,Wanderers,0,0,1,56,44,10,9,1,3,6,5,4,4,3,4,0,2,5,7,0,0,502,421,85,77,8,1,28,3,8,12,2,4,0,0,1,0,3,1,5,37,46,52,13,28,9,17,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.87
cpl::Football_Match::0477cbef581f4d3d9a8d42048a1ba291,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-09-17,Edmonton,Cavalry,0,1,1,43,57,14,11,3,5,10,9,4,2,4,2,0,1,10,8,0,0,333,453,73,79,5,6,23,14,9,15,3,0,0,0,4,2,4,3,7,15,49,47,15,23,11,12,10,8,0,0,0,0,0,0,0,0,0,0,0,1,1.47,1.39
cpl::Football_Match::0477cbef581f4d3d9a8d42048a1ba291,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-09-17,Edmonton,Cavalry,0,1,1,43,57,14,11,3,5,10,9,4,2,4,2,0,1,10,8,0,0,333,453,73,79,5,6,23,14,9,15,3,0,0,0,4,2,4,3,7,15,49,47,15,23,11,12,10,8,0,0,0,0,0,0,0,0,0,0,0,1,1.47,1.39
cpl::Football_Match::64e4afbf4f8a4760a59ea407c1052685,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-09-18,Valour,Atlético,1,1,1,59,41,13,8,4,3,10,5,3,3,2,1,0,2,10,6,0,0,525,360,85,78,4,3,20,12,11,13,0,3,0,0,0,0,2,3,9,23,48,46,18,20,14,14,10,6,0,0,0,0,0,0,0,0,0,0,1,1,1.49,0.84
cpl::Football_Match::64e4afbf4f8a4760a59ea407c1052685,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-09-18,Valour,Atlético,1,1,1,59,41,13,8,4,3,10,5,3,3,2,1,0,2,10,6,0,0,525,360,85,78,4,3,20,12,11,13,0,3,0,0,0,0,2,3,9,23,48,46,18,20,14,14,10,6,0,0,0,0,0,0,0,0,0,0,1,1,1.49,0.84
cpl::Football_Match::38469ee16341481ca1047ecbcad000e5,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-09-18,Pacific,Forge,1,1,1,44,56,8,11,3,5,2,9,6,2,2,2,0,3,6,9,0,0,354,440,78,86,2,8,15,16,18,14,2,3,0,0,1,4,4,4,24,21,52,47,29,18,17,10,6,9,0,0,0,1,0,0,0,0,0,0,1,1,0.57,1.39
cpl::Football_Match::38469ee16341481ca1047ecbcad000e5,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-09-18,Pacific,Forge,1,1,1,44,56,8,11,3,5,2,9,6,2,2,2,0,3,6,9,0,0,354,440,78,86,2,8,15,16,18,14,2,3,0,0,1,4,4,4,24,21,52,47,29,18,17,10,6,9,0,0,0,1,0,0,0,0,0,0,1,1,0.57,1.39
cpl::Football_Match::b441d3918d244294a8c0daa7d0c2858b,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-09-23,Inter Toronto,Valour,3,1,1,51,49,12,9,8,3,6,6,6,3,3,4,2,3,9,6,0,0,485,461,87,83,2,5,13,13,7,11,0,2,0,0,4,1,2,6,12,14,46,53,13,26,11,16,9,6,0,1,0,0,0,0,0,0,0,0,3,1,1.3,0.96
cpl::Football_Match::b441d3918d244294a8c0daa7d0c2858b,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-09-23,Inter Toronto,Valour,3,1,1,51,49,12,9,8,3,6,6,6,3,3,4,2,3,9,6,0,0,485,461,87,83,2,5,13,13,7,11,0,2,0,0,4,1,2,6,12,14,46,53,13,26,11,16,9,6,0,1,0,0,0,0,0,0,0,0,3,1,1.3,0.96
cpl::Football_Match::a88b1c05b5a3407687021e9cb2ccd412,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-09-24,Cavalry,Atlético,1,3,1,69,31,20,5,4,4,13,2,7,3,6,1,2,1,12,5,0,0,496,242,88,70,14,1,46,2,13,6,2,3,0,0,2,1,1,3,2,34,33,47,10,16,8,13,12,5,1,0,0,0,0,0,0,0,0,2,1,3,1.97,0.53
cpl::Football_Match::a88b1c05b5a3407687021e9cb2ccd412,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-09-24,Cavalry,Atlético,1,3,1,69,31,20,5,4,4,13,2,7,3,6,1,2,1,12,5,0,0,496,242,88,70,14,1,46,2,13,6,2,3,0,0,2,1,1,3,2,34,33,47,10,16,8,13,12,5,1,0,0,0,0,0,0,0,0,2,1,3,1.97,0.53
cpl::Football_Match::710dd860e5e643bf91c0c284754b1c87,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-09-25,Edmonton,Forge,1,1,1,43,57,13,15,4,4,7,9,6,6,3,3,3,3,7,10,0,0,326,449,77,82,4,5,14,15,10,11,0,1,1,0,4,1,4,3,12,8,38,42,18,9,9,8,7,10,0,0,1,0,0,0,0,0,0,0,1,1,1.22,1.46
cpl::Football_Match::710dd860e5e643bf91c0c284754b1c87,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-09-25,Edmonton,Forge,1,1,1,43,57,13,15,4,4,7,9,6,6,3,3,3,3,7,10,0,0,326,449,77,82,4,5,14,15,10,11,0,1,1,0,4,1,4,3,12,8,38,42,18,9,9,8,7,10,0,0,1,0,0,0,0,0,0,0,1,1,1.22,1.46
cpl::Football_Match::5e51c7adae7a4fff8023c42c2f4dbeac,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-09-27,Wanderers,Pacific,0,2,1,52,48,7,8,1,3,5,3,2,5,1,3,0,2,5,4,0,0,492,466,82,84,2,2,19,9,14,11,1,3,0,0,1,2,1,1,14,25,42,43,14,16,10,11,5,4,0,0,0,0,0,0,0,0,0,3,0,2,0.71,0.66
cpl::Football_Match::5e51c7adae7a4fff8023c42c2f4dbeac,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-09-27,Wanderers,Pacific,0,2,1,52,48,7,8,1,3,5,3,2,5,1,3,0,2,5,4,0,0,492,466,82,84,2,2,19,9,14,11,1,3,0,0,1,2,1,1,14,25,42,43,14,16,10,11,5,4,0,0,0,0,0,0,0,0,0,3,0,2,0.71,0.66
cpl::Football_Match::4f64a56facdb4c80b32994b4497385af,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-09-30,Pacific,Edmonton,1,0,1,51,49,9,5,2,0,5,2,4,3,2,2,2,0,8,3,0,0,443,420,84,79,1,2,10,18,17,10,2,3,0,0,4,2,0,1,19,8,42,43,17,22,10,9,8,3,0,0,0,0,0,0,0,0,0,0,1,0,0.82,0.33
cpl::Football_Match::4f64a56facdb4c80b32994b4497385af,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-09-30,Pacific,Edmonton,1,0,1,51,49,9,5,2,0,5,2,4,3,2,2,2,0,8,3,0,0,443,420,84,79,1,2,10,18,17,10,2,3,0,0,4,2,0,1,19,8,42,43,17,22,10,9,8,3,0,0,0,0,0,0,0,0,0,0,1,0,0.82,0.33
cpl::Football_Match::b2c0ab6d7d754cdf9ef120c30c9c9cc2,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-10-01,Wanderers,Atlético,1,2,1,58,42,16,7,6,6,11,2,5,5,3,0,2,1,13,4,0,0,558,407,88,83,5,0,25,7,12,12,2,5,0,0,2,2,4,5,7,8,45,29,19,10,10,4,13,4,0,0,0,0,0,0,0,0,1,0,1,2,1.77,0.69
cpl::Football_Match::b2c0ab6d7d754cdf9ef120c30c9c9cc2,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-10-01,Wanderers,Atlético,1,2,1,58,42,16,7,6,6,11,2,5,5,3,0,2,1,13,4,0,0,558,407,88,83,5,0,25,7,12,12,2,5,0,0,2,2,4,5,7,8,45,29,19,10,10,4,13,4,0,0,0,0,0,0,0,0,1,0,1,2,1.77,0.69
cpl::Football_Match::f3e8e37620de4425964f9b7376b440c1,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-10-01,Forge,Inter Toronto,2,0,1,54,46,11,8,6,3,6,6,5,2,2,2,1,2,9,8,0,0,461,394,86,84,9,4,17,11,13,12,1,1,0,0,2,1,3,4,8,17,49,61,18,36,12,16,9,8,0,0,0,0,0,0,0,0,0,0,2,0,1.17,0.93
cpl::Football_Match::f3e8e37620de4425964f9b7376b440c1,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-10-01,Forge,Inter Toronto,2,0,1,54,46,11,8,6,3,6,6,5,2,2,2,1,2,9,8,0,0,461,394,86,84,9,4,17,11,13,12,1,1,0,0,2,1,3,4,8,17,49,61,18,36,12,16,9,8,0,0,0,0,0,0,0,0,0,0,2,0,1.17,0.93
cpl::Football_Match::3207502a80424fb294fe9364085b8205,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-10-02,Cavalry,Valour,2,1,1,40,60,15,11,5,6,10,8,5,3,5,1,2,3,11,8,0,0,261,405,74,83,8,4,26,26,14,17,0,3,0,0,1,2,5,3,17,24,42,47,16,19,11,15,11,8,0,0,0,0,0,0,0,0,0,1,2,1,1.6,1.35
cpl::Football_Match::3207502a80424fb294fe9364085b8205,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-10-02,Cavalry,Valour,2,1,1,40,60,15,11,5,6,10,8,5,3,5,1,2,3,11,8,0,0,261,405,74,83,8,4,26,26,14,17,0,3,0,0,1,2,5,3,17,24,42,47,16,19,11,15,11,8,0,0,0,0,0,0,0,0,0,1,2,1,1.6,1.35
cpl::Football_Match::e6d529c4dbd742abae87973ae98f1e7f,cpl::Football_Season::046f0ab31ba641c7b7bf27eb0dda4b9d,2022,2022-10-05,Forge,Pacific,0,1,1,61,39,5,15,1,6,3,12,2,3,0,3,0,1,5,13,0,0,645,413,87,83,2,3,15,10,12,13,2,2,0,0,2,4,5,1,7,14,39,37,9,14,5,10,5,13,0,0,0,0,0,0,0,0,0,0,0,1,0.47,1.83
